"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030522","intracellular receptor signaling pathway","104/3131","384/18986",0.270833333333333,1.64230011710848,5.65050813781575,8.39838304244544e-08,1.92634022895795e-05,1.62205027650194e-05,"PTGES3/NR3C1/SNAI2/HMGB1/DDX5/PAGR1/DDX3X/BIRC3/RTN4/DHRS3/PLPP1/NFKBIA/RWDD1/PPARG/WBP2/AHR/NR1D2/FOXP1/TRIP4/LACC1/ZCCHC3/DNAAF4/SLC19A1/C1QBP/RNF6/NEDD4/KDM4C/GPS2/DCBLD2/NR4A2/SMARCA4/NR2C1/ESRRA/ZDHHC5/EIF2AK2/IRF3/SRC/KMT2D/LBH/AURKB/STAT3/KDM3A/PUM2/NCOR2/ZMIZ1/PCBP2/ALOXE3/DNAJA1/OGT/CYP26B1/NR4A3/NR6A1/ZDHHC9/IPO5/NR2E3/LSM14A/RBFOX2/TRIM16/NR1D1/PMEPA1/CTBP2/UBQLN1/PIK3AP1/MAVS/SREBF1/IKBKB/TP63/FKBP4/ESR2/HNF4G/RORA/BMAL1/NOD1/YWHAH/DDX54/SLC15A4/RXRA/EGLN2/INAVA/TARBP2/ALDH1A2/NR0B1/PRMT2/F2RL1/NCOA3/SEC14L1/UBR5/THRA/ZDHHC7/NR4A1/ACTN4/TBK1/PHB1/ASXL1/EPG5/PER1/NCOR1/NPLOC4/RARA/RNF135/AHRR/SIRT2/TICAM1/NOP53",104
"GO:0009259","ribonucleotide metabolic process","100/3131","368/18986",0.271739130434783,1.64779275964062,5.57644210035209,1.24317062685336e-07,2.66953234596476e-05,2.24784574127146e-05,"LIPA/RAN/PDE4D/NDUFV2/DMAC2L/ATP5MC1/MTHFD1/PNP/LDHA/HIF1A/HPRT1/ATP1B1/ATP5MC2/RFK/ADK/PPAT/GART/GAPDH/EIF6/PAICS/ALDOA/UCKL1/PKM/NME2/PAPSS1/FLCN/DNM1L/NUDT4/PDE4B/ATIC/ATP5F1A/INSR/PDE10A/PAPSS2/APRT/GUCY2D/OLA1/ADA/AK3/SRC/ATP6V1A/CTPS1/CLPX/SLC25A13/AK5/STAT3/ADPGK/GIT1/OGT/FOXK1/SPHK2/ADCY8/SLC25A25/ZBTB20/FOXK2/PRKAG2/LRRK2/HDAC4/UCK2/ABHD14B/ARL2/ADCY7/PDE8A/PFKFB3/IGF1/NDUFAB1/NT5C2/CAD/RORA/RNASEH2B/PSEN1/PGM1/NME6/UPP1/GMPS/AMPD2/GDA/DHODH/PFAS/NME1/ENO4/UCHL1/UMPS/NDUFA11/APP/ATP5MJ/RPTOR/ITPA/HK2/SULT2B1/PFKP/NCOR1/SLC2A6/ADSL/ADCY3/XDH/PINK1/ADCY9/ATP6V1B1/NT5C",100
"GO:0045739","positive regulation of DNA repair","48/3131","138/18986",0.347826086956522,2.10917473233999,5.81126373353705,1.25006358845435e-07,2.66953234596476e-05,2.24784574127146e-05,"CBX8/HMGB1/ACTB/KAT5/PNKP/EYA4/NBN/MORF4L1/PCNA/YEATS4/TRIM28/EP400/WRAP53/SPIDR/SPIRE2/EPC1/PRMT1/SHLD1/SMARCA4/RIF1/DHX9/UBE2V2/ACTR2/MBTD1/SLF2/RPS3/EYA2/VPS72/SMARCA2/EGFR/UIMC1/SMARCD2/RUVBL1/NPAS2/KMT5B/CEBPG/FUS/DDX11/SMARCC1/ARID2/ARID1B/MCRS1/INO80E/ACTR5/INO80/DPF1/BCL7C/MRNIP",48
"GO:0046434","organophosphate catabolic process","72/3131","242/18986",0.297520661157025,1.80412879997677,5.59455919331899,1.73440446372036e-07,3.49315598809589e-05,2.94136754825516e-05,"LIPA/PDE4D/NTHL1/PNP/LDHA/HIF1A/HPRT1/PLB1/GAPDH/DERA/EIF6/NAPEPLD/ALDOA/PKM/FLCN/NUDT4/PDE4B/PRKCD/INSR/PDE10A/ADA/SRC/STAT3/ADPGK/GIT1/TYMP/PNPLA7/UNG/OGT/FOXK1/PLA2G4A/PLBD2/ZBTB20/NEIL2/FOXK2/PRKAG2/HDAC4/TDG/ARL2/PDE8A/PFKFB3/IGF1/NT5C2/PSEN1/FITM2/PGM1/SARM1/CNP/ABHD12/UPP1/NT5M/GDA/ENO4/UCHL1/APP/RPTOR/ITPA/HK2/MGAT1/ENTPD6/SUCLG2/PFKP/NUDT19/SMPD4/NCOR1/SCARB1/SLC2A6/PLA2G6/GSK3A/XDH/GPCPD1/NT5C",72
"GO:0016049","cell growth","125/3131","490/18986",0.255102040816327,1.54690748864222,5.4505046324256,1.74855216584809e-07,3.49315598809589e-05,2.94136754825516e-05,"EDN1/H3-3A/MEX3C/DDX3X/SMAD7/EBAG9/TGFBR2/C9orf72/RTN4/CCDC85B/CDC73/EFNA5/SPG21/TGFB2/IMPACT/YAP1/DCAF13/ITGB1/VGLL4/JADE1/MEGF8/FOXP1/LTBP4/EDN2/SOCS2/NRP1/IP6K2/LAMTOR2/PRDM11/PLXNA4/SPART/SHTN1/EXT1/CTTN/RNF6/SEMA3A/RPS6KA3/MINAR1/DERL2/CEACAM1/DCBLD2/RAB21/CAMK2D/SMARCA4/SMAD3/HPN/BCAR1/CRLF3/KMT2D/SLIT3/RACK1/TMEM97/ALCAM/PUM2/MFSD2A/SYT1/SIPA1/SPHK2/EIF4G1/NRG1/RERG/CRABP2/URI1/TEAD1/CYFIP2/PAK4/WT1/SMARCA2/NAIF1/TTL/EGFR/RUFY3/FLRT3/MMP14/IGF1/MAP1B/ESR2/RNF157/SERTAD3/MAP2K4/TAOK2/SUPV3L1/NRP2/PRKN/CRK/EGLN2/SPAG9/SLC9A1/CD38/EPM2A/BIN3/NME6/ADAM17/FXN/AUTS2/PRMT2/IGFBP4/CDKL5/NEDD4L/PPP1R9B/JADE2/NRCAM/SH3BP4/APP/COBL/TRPV2/AKAP6/RPTOR/SIN3A/SYT17/SERPINE2/IGFBP3/PHB1/ULK2/ZFYVE27/CCAR2/EXOSC2/ULK1/GSK3A/LGI1/INO80/SH3GL2/OSGIN1/ING5/ADNP",125
"GO:1903829","positive regulation of protein localization","126/3131","497/18986",0.253521126760563,1.53732101969852,5.39410038858968,2.25505094163739e-07,4.36422827548761e-05,3.67484288318145e-05,"EDN1/ARF6/RAN/PTGS2/RTN4/PPIA/CCT4/SAE1/PPID/HTRA2/HIF1A/TGFB2/CHP1/YAP1/PRR5L/PPARG/ITGB1/TRIM28/PRKAR1A/RAB11FIP2/HSP90AA1/B3GAT3/GNL3/TCF7L2/PRKCH/ITGAM/SQSTM1/WRAP53/EPHB2/HSP90AB1/CFTR/SYBU/IPO7/ITGA3/WWTR1/GNAI1/CCDC88A/DNM1L/TMED10/ANG/ACSL3/ADAM8/PRKCD/CROCC/CCT2/FERMT2/VPS35/PLK1/PLA2G1B/SMAD3/ZDHHC5/RAPGEF4/SRC/RACK1/SRI/TMEM97/CNST/XPO4/CORO2B/MTCL1/BAG3/MYO18A/BICD1/ADCY8/IRS2/PRKCE/TFRC/EIF4G1/IPO5/TRIM8/ABCA7/JUP/CDK5RAP3/ORAI1/AKT2/EGFR/MAVS/LRRC8A/RUFY3/KCNN4/ANP32B/IGF1/PRNP/PRKCA/CEP131/TM9SF4/PSEN1/LGALS3/SHH/MIEF1/ATP2B4/PRKN/CRK/NMT1/CD38/FNTA/MYH10/SPTBN1/VPS28/ABHD17C/CLN3/MCRS1/GNL3L/HUWE1/ENTR1/F2RL1/PLK3/CCT7/MYO1C/UBR5/PPP1R9B/RHOG/JAK1/APP/USP36/PSMD9/CHRM1/NEDD9/MEAK7/ICE1/PLA2G6/CDK5R1/GSK3A/FLNA/PECAM1/PINK1",126
"GO:0006403","RNA localization","63/3131","204/18986",0.308823529411765,1.87266800683863,5.56873987074007,2.33626916422179e-07,4.3732235988484e-05,3.68241728074906e-05,"ZFP36L1/PCID2/RAN/SRSF7/SNUPN/TGFBR2/CCT4/XPO1/KPNB1/HNRNPU/ZFP36/NOP58/G3BP2/XPOT/CAPRIN1/TOMM20/NUP35/IGF2BP3/NHP2/SSB/ALKBH5/SRSF1/NAF1/WRAP53/NCBP2/AAAS/DHX36/AHCTF1/SEH1L/CCT2/CASC3/MAGOHB/DHX9/PNPT1/PUM2/CPSF6/ZC3H11B/BICD1/NUP205/DKC1/PRPF6/ATR/FBL/NSUN2/ATXN2/NUP107/RUVBL1/NCBP3/NOL6/LRPPRC/YBX1/POM121/RANBP2/DDX19B/CCT7/HHEX/NUTF2/WNK1/THOC5/FXR2/NUP88/EIF4A3/NXT1",63
"GO:0046040","IMP metabolic process","13/3131","18/18986",0.722222222222222,4.37946697895596,6.37437194086304,2.45028107156966e-07,4.3732235988484e-05,3.68241728074906e-05,"PNP/HPRT1/PPAT/GART/PAICS/ATIC/APRT/NT5C2/AMPD2/PFAS/ADSL/XDH/NT5C",13
"GO:2001234","negative regulation of apoptotic signaling pathway","72/3131","244/18986",0.295081967213115,1.78934085899336,5.51461555786952,2.47154571225083e-07,4.3732235988484e-05,3.68241728074906e-05,"GPX1/KLF4/NOL3/SNAI2/DDX3X/ATF4/PTGS2/MAZ/PPIA/NOG/CAAP1/NFE2L2/HTRA2/HERPUD1/HIF1A/YBX3/EYA4/YAP1/VDAC2/SERPINE1/NRP1/TCF7L2/PRELID1/LMNA/CTTN/SELENOS/ELL3/PHIP/CLU/SH3RF1/NR4A2/SCG2/SIAH2/SRC/IVNS1ABP/ARHGEF2/RACK1/TRAP1/RB1CC1/GCLC/BIRC6/FAIM/GCLM/DNAJA1/PYCR1/SNAI1/NRG1/MNT/PLAUR/EYA2/HMOX1/PARL/RFFL/URI1/LRRK2/ITGA6/BAX/IGF1/ITPRIP/CX3CL1/PSEN1/LGALS3/ACKR3/PSME3/PRKN/TMBIM1/FXN/PTPN1/CD44/CCAR2/FZD9/PINK1",72
"GO:0009154","purine ribonucleotide catabolic process","45/3131","129/18986",0.348837209302326,2.11530605423633,5.64828140442124,2.77868006331591e-07,4.78010156447651e-05,4.02502369405469e-05,"LIPA/PDE4D/PNP/LDHA/HIF1A/HPRT1/GAPDH/EIF6/ALDOA/PKM/FLCN/NUDT4/PDE4B/INSR/PDE10A/ADA/SRC/STAT3/ADPGK/GIT1/OGT/FOXK1/ZBTB20/FOXK2/PRKAG2/HDAC4/ARL2/PDE8A/PFKFB3/IGF1/NT5C2/PSEN1/PGM1/GDA/ENO4/UCHL1/APP/RPTOR/ITPA/HK2/PFKP/NCOR1/SLC2A6/XDH/NT5C",45
"GO:0009123","nucleoside monophosphate metabolic process","31/3131","76/18986",0.407894736842105,2.47342365815529,5.7194251655554,4.0342859034855e-07,6.75252232440154e-05,5.68587549526804e-05,"PNP/HPRT1/RFK/ADK/PPAT/GART/PAICS/UCKL1/DGUOK/ATIC/PRPS1/APRT/ADA/AK3/AK5/TYMP/UCK2/NT5C2/CAD/UPP1/NT5M/GMPS/AMPD2/GDA/DHODH/AK7/PFAS/UMPS/ADSL/XDH/NT5C",31
"GO:0045727","positive regulation of translation","47/3131","139/18986",0.338129496402878,2.05037579645642,5.52325001073185,4.36125166470663e-07,7.1076925156653e-05,5.98494203516804e-05,"NPM1/PABPC1/DDX3X/EIF5A/PAIP1/RPS27L/METTL5/HNRNPU/HNRNPD/NGRN/YBX3/SYNCRIP/EIF4G3/RBM4/CIRBP/SSB/EIF6/LARP1B/PRKCH/C1QBP/PKM/METTL3/EIF3E/PRMT1/MRPS27/BCL3/RBM3/DHX36/TRMT10C/METTL8/DHX9/RPL5/OGT/EIF4G1/YTHDF1/AKT2/EIF3D/LARP1/NAT10/AGO2/LARP4B/YBX1/CTIF/SAMD4A/FXR2/PINK1/EIF4A3",47
"GO:0009261","ribonucleotide catabolic process","46/3131","135/18986",0.340740740740741,2.0662100618664,5.52466788500738,4.48190624060877e-07,7.11391031407781e-05,5.99017765319784e-05,"LIPA/PDE4D/PNP/LDHA/HIF1A/HPRT1/GAPDH/EIF6/ALDOA/PKM/FLCN/NUDT4/PDE4B/INSR/PDE10A/ADA/SRC/STAT3/ADPGK/GIT1/OGT/FOXK1/ZBTB20/FOXK2/PRKAG2/HDAC4/ARL2/PDE8A/PFKFB3/IGF1/NT5C2/PSEN1/PGM1/UPP1/GDA/ENO4/UCHL1/APP/RPTOR/ITPA/HK2/PFKP/NCOR1/SLC2A6/XDH/NT5C",46
"GO:1903312","negative regulation of mRNA metabolic process","38/3131","103/18986",0.368932038834951,2.2371586360014,5.59464092935407,4.59480724306657e-07,7.11391031407781e-05,5.99017765319784e-05,"PABPC1/TOB1/SRSF7/PAIP1/SRSF10/U2AF2/HNRNPU/HNRNPD/ZFP36/ACIN1/HNRNPK/YBX3/SYNCRIP/IGF2BP3/CIRBP/LARP1B/C1QBP/METTL16/PTBP1/DHX34/RBM38/TENT4B/SFSWAP/MAPKAPK2/DHX9/IREB2/ARID5A/SECISBP2/HNRNPAB/TRAF2/LARP1/LARP4B/YBX1/NOCT/FUS/DYRK1A/RBM20/TENT4A",38
"GO:0008380","RNA splicing","122/3131","484/18986",0.252066115702479,1.52849801109143,5.23383962802399,4.8413876572819e-07,7.25226587524e-05,6.10667819285594e-05,"TAF12-DT/NOL3/DDX5/PABPC1/SRSF7/CCNL1/TRA2B/LUC7L2/HNRNPH3/SRSF10/SLC38A2/HNRNPF/U2AF2/HNRNPU/RBM39/ACIN1/DDX42/HNRNPK/PTBP3/SNRPE/SYNCRIP/RBM4/SREK1/CIRBP/PPARGC1A/RBFOX3/SRSF1/SNRPF/HNRNPR/MPHOSPH10/RPS13/C1QBP/LUC7L3/NSRP1/PRPF40A/METTL3/NCL/DDX1/USP39/DDX47/HTATSF1/TCERG1/NCBP2/SART3/PRMT1/METTL16/SMNDC1/GEMIN8/PTBP1/RBM38/SF3B1/RBM3/SNU13/SNRPB2/PPP4R2/SFSWAP/ATXN7/CASC3/SNRPD1/DCPS/MAGOHB/ZNF638/DHX9/IVNS1ABP/SCAF11/COIL/HNRNPUL1/SUGP2/PNN/GPATCH1/KAT2A/RBM25/RBFOX2/CTNNBL1/SF3B3/DAZAP1/FRA10AC1/ATXN7L3/PRPF6/WT1/TADA1/SCAF1/AHNAK/MTREX/FAM50A/PRPF3/CLP1/ESRP2/CELF1/LGALS3/PUS7/RBM17/YBX1/GEMIN5/DHX8/DDX23/FUS/HNRNPL/USP22/GEMIN4/YJU2/DYRK1A/SETX/ERN1/TSEN2/PPP1R9B/POLR2A/HOXB-AS3/PRX/SNRPB/TSEN54/RALY/RBM20/CCAR2/PRPF40B/TAF5L/THOC5/TXNL4A/EIF4A3/LUC7L/RNU6-1/CELF6",122
"GO:1903320","regulation of protein modification by small protein conjugation or removal","72/3131","248/18986",0.290322580645161,1.76048052255798,5.35693072085081,4.91837827805716e-07,7.25226587524e-05,6.10667819285594e-05,"DDX3X/SMAD7/ISG15/PHF23/BIRC3/PPIA/SAE1/HMG20A/U2AF2/HERPUD1/HIF1A/DCUN1D4/CHP1/PTEN/PRMT3/HSPBP1/HSP90AA1/UBE2C/COPS5/GNL3/ADGRB1/GABARAP/AXIN1/SQSTM1/HSP90AB1/COPS7A/CAMLG/MINAR1/GPS2/RPS2/SIAH2/PLK1/CBLB/IVNS1ABP/UBE2V2/RPL5/TRIB3/SH3RF2/GCLC/UBA2/DNAJA1/OGT/PRKCE/RPS3/UBE2S/RBX1/LRRK2/HDAC4/EPAS1/CDK5RAP3/UBQLN1/ARRB2/PSEN1/COPS8/PRKN/EPM2A/INAVA/CEP63/VPS28/NHLRC1/GNL3L/HUWE1/TCF25/WNK1/COPS7B/TRIM44/PER2/GSK3A/SASH1/PINK1/TICAM1/NOP53",72
"GO:0009124","nucleoside monophosphate biosynthetic process","21/3131","42/18986",0.5,3.03193867773874,5.85818538746781,5.27968923972972e-07,7.4230079119398e-05,6.25044935211228e-05,"HPRT1/RFK/ADK/PPAT/GART/PAICS/UCKL1/DGUOK/ATIC/PRPS1/APRT/ADA/UCK2/CAD/UPP1/GMPS/AMPD2/DHODH/PFAS/UMPS/ADSL",21
"GO:1901873","regulation of post-translational protein modification","73/3131","253/18986",0.288537549407115,1.74965631205477,5.33436228322885,5.33251602408745e-07,7.4230079119398e-05,6.25044935211228e-05,"DDX3X/SMAD7/ISG15/PHF23/BIRC3/PPIA/SAE1/HMG20A/U2AF2/HERPUD1/HIF1A/DCUN1D4/CHP1/PTEN/PRMT3/HSPBP1/HSP90AA1/UBE2C/COPS5/GNL3/ADGRB1/GABARAP/AXIN1/SQSTM1/HSP90AB1/FLCN/COPS7A/CAMLG/MINAR1/GPS2/RPS2/SIAH2/PLK1/CBLB/IVNS1ABP/UBE2V2/RPL5/TRIB3/SH3RF2/GCLC/UBA2/DNAJA1/OGT/PRKCE/RPS3/UBE2S/RBX1/LRRK2/HDAC4/EPAS1/CDK5RAP3/UBQLN1/ARRB2/PSEN1/COPS8/PRKN/EPM2A/INAVA/CEP63/VPS28/NHLRC1/GNL3L/HUWE1/TCF25/WNK1/COPS7B/TRIM44/PER2/GSK3A/SASH1/PINK1/TICAM1/NOP53",73
"GO:0006177","GMP biosynthetic process","11/3131","14/18986",0.785714285714286,4.76447506501802,6.26145979106878,5.39375675823173e-07,7.4230079119398e-05,6.25044935211228e-05,"HPRT1/ADK/PPAT/GART/PAICS/ATIC/APRT/ADA/GMPS/PFAS/ADSL",11
"GO:0009161","ribonucleoside monophosphate metabolic process","26/3131","59/18986",0.440677966101695,2.67221713970194,5.71664859329716,5.74591162954615e-07,7.73574580908246e-05,6.51378631871205e-05,"PNP/HPRT1/RFK/ADK/PPAT/GART/PAICS/UCKL1/ATIC/PRPS1/APRT/ADA/AK3/UCK2/NT5C2/CAD/UPP1/GMPS/AMPD2/GDA/DHODH/PFAS/UMPS/ADSL/XDH/NT5C",26
"GO:0010639","negative regulation of organelle organization","98/3131","371/18986",0.264150943396226,1.60177892408839,5.20182957371991,6.88751608653989e-07,9.05562594664194e-05,7.62517459264945e-05,"GPX1/H3-3A/NOL3/PCID2/NPM1/PFN2/PFN1/DUSP1/EPS8/TMSB10/PHF23/EML2/ERCC1/HNRNPU/CAMSAP2/YAP1/PPARG/NBN/PHLDB2/FNIP1/RAD50/PRELID1/STN1/LIMA1/LMNA/GMFB/FLCN/TMOD3/ATRX/FEZ2/TENT4B/PRKCD/PIF1/BUB3/TBCD/CYRIB/ATXN7/CLU/CAPZA2/PLK1/ADD2/XRN1/SRC/ZWILCH/ARHGEF2/AURKB/GCLC/CORO2B/ADCK1/NANOS2/TOM1L2/TRIP13/FBXO43/TFRC/KAT2A/MKKS/MET/PARL/TMEM39A/LRRK2/MID1/KNTC1/ANKRD27/NAT10/SPTB/IGF1/MAP1B/GDI2/FKBP4/KATNB1/TRIOBP/PRKN/PICK1/SWAP70/NME6/CAPG/DYRK1A/SVIL/MAP4/FXN/BNIP3/SPTBN4/RHPN2/SPTBN1/XRCC3/SMCR8/MCRS1/GNL3L/HUWE1/KANK1/MAD1L1/TRIM37/SSH2/FZD9/LPAR1/PLEKHH2/PINK1/GSN",98
"GO:1900152","negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","10/3131","12/18986",0.833333333333333,5.05323112956457,6.24131720864628,7.01873155883761e-07,9.05562594664194e-05,7.62517459264945e-05,"PABPC1/TOB1/PAIP1/HNRNPU/HNRNPD/SYNCRIP/TENT4B/DHX9/YBX1/TENT4A",10
"GO:0032200","telomere organization","59/3131","193/18986",0.305699481865285,1.8537241656641,5.29738922450908,8.1115824515786e-07,0.000102520469638013,8.6326056853105e-05,"H4C16/KLF4/PTGES3/H3-3A/APEX1/CCT4/SMC5/ERCC1/HNRNPU/PNKP/HNRNPD/NBN/PCNA/XRCC5/HSP90AA1/NHP2/RAD50/GNL3/NAF1/WRAP53/STN1/HSP90AB1/LMNA/MRE11/NSMCE2/ATRX/SHLD1/EID3/DNA2/DHX36/NSMCE4A/TENT4B/PIF1/CCT2/RIF1/XRN1/SRC/AURKB/SLF2/SMC6/SPDYA/DKC1/ATR/NAT10/RUVBL1/RAD51D/XRCC3/MAP2K7/MCRS1/GNL3L/CCT7/CCNE1/TNKS1BP1/INO80E/LTO1/ZNF827/ACTR5/INO80/SIRT2",59
"GO:0034504","protein localization to nucleus","87/3131","321/18986",0.271028037383178,1.64348077858736,5.16699223709652,9.03846538871918e-07,0.000106568855846458,8.97349489429238e-05,"EDN1/MDFIC/RAN/PTGS2/SNUPN/YWHAZ/CCT4/XPO1/KPNB1/NFKBIA/HNRNPU/CHP1/YAP1/TRIM28/NUP35/HSP90AA1/KPNA2/TCF7L2/SQSTM1/WRAP53/CSE1L/IPO7/LMNA/WWTR1/HDGF/PPP3R1/STK3/BCL3/PRKCD/CCT2/FERMT2/PYGO1/PLK1/CBLB/SMAD3/KPNA3/HEATR1/SRC/FERMT1/STAT3/BAG3/UTP25/TXN/KPNA4/CABP1/TFRC/KPNA1/RPF2/IPO5/TRIM8/DKC1/ABCA7/LRRK2/JUP/CDK5RAP3/RANGAP1/MAVS/ARL2/NUP107/ADAR/SIX1/PSEN1/SHH/EPM2A/POM121/RANBP2/TMCO6/MCRS1/CCT7/DRD1/HHEX/UBR5/NUTF2/JAK1/DNAJB6/CTDNEP1/APP/SIN3A/POLR1A/COL1A1/IPO4/CWH43/RRP7A/FLNA/NUP88/NOP53/ARL2BP",87
"GO:0007015","actin filament organization","117/3131","465/18986",0.251612903225806,1.52574978621692,5.10078568663516,9.10338069474095e-07,0.000106568855846458,8.97349489429238e-05,"RHOF/CDC42EP2/ARF6/PFN2/PFN1/ACTG1/RND3/EPS8/TMSB10/C9orf72/RHOB/PREX1/PAWR/PHLDB2/CALD1/KBTBD13/NRP1/ALDOA/PLS3/VASP/LIMA1/SPIRE2/LIMCH1/PPP1R9A/SHTN1/GMFB/CTTN/CCDC88A/TMOD3/MYO1B/FMN1/BAIAP2L1/S100A10/SORBS3/ARPC5L/ANG/GAS2L3/TAGLN2/PRKCD/CDC42EP3/CYRIB/FERMT2/NEBL/CAPZA2/PTGER4/ADD2/PLA2G1B/SMAD3/RGCC/BCAR1/SRC/DIAPH2/ARHGEF2/EVL/ACTR2/JMY/CORO2B/DBN1/CDC42EP4/WIPF1/PRKCE/ENAH/DPYSL3/MKKS/MET/MICAL2/CDC42EP1/CYFIP2/ARHGAP35/RUFY3/FSCN1/SPTB/CX3CL1/MYO1E/TRIOBP/PLEK/DIAPH1/DSTN/BAIAP2/PRKN/MYO5B/PICK1/RHOBTB2/SWAP70/ITGB5/SLC9A1/BIN3/CAPG/SVIL/GAS7/HIP1/PXN/SPTBN4/RHPN2/SPTBN1/ELN/KANK1/RND1/F2RL1/MYO1C/PPP1R9B/RHOG/COBL/SHROOM3/PLEKHG2/ACTN1/PLEC/CCR7/NEDD9/FSCN2/SSH2/FLNA/SH3KBP1/LPAR1/MYO5C/PLEKHH2/GSN",117
"GO:0006195","purine nucleotide catabolic process","46/3131","138/18986",0.333333333333333,2.02129245182583,5.3508249093537,9.12021533967745e-07,0.000106568855846458,8.97349489429238e-05,"LIPA/PDE4D/PNP/LDHA/HIF1A/HPRT1/GAPDH/EIF6/ALDOA/PKM/FLCN/NUDT4/PDE4B/INSR/PDE10A/ADA/SRC/STAT3/ADPGK/GIT1/OGT/FOXK1/ZBTB20/FOXK2/PRKAG2/HDAC4/ARL2/PDE8A/PFKFB3/IGF1/NT5C2/PSEN1/PGM1/SARM1/GDA/ENO4/UCHL1/APP/RPTOR/ITPA/HK2/PFKP/NCOR1/SLC2A6/XDH/NT5C",46
"GO:0043401","steroid hormone receptor signaling pathway","46/3131","138/18986",0.333333333333333,2.02129245182583,5.3508249093537,9.12021533967745e-07,0.000106568855846458,8.97349489429238e-05,"PGRMC2/PTGES3/NR3C1/DDX5/PAGR1/PLPP1/PDE3A/RWDD1/WBP2/FOXP1/TRIP4/DNAAF4/RNF6/NEDD4/KDM4C/SMARCA4/NR2C1/ESRRA/SRC/KMT2D/LBH/KDM3A/NCOR2/ZMIZ1/DNAJA1/NR4A3/NR2E3/RBFOX2/NR1D1/PMEPA1/TP63/FKBP4/ESR2/BMAL1/YWHAH/DDX54/RXRA/EGLN2/NR0B1/PRMT2/UBR5/ZDHHC7/PHB1/PER1/NCOR1/ABHD2",46
"GO:0042273","ribosomal large subunit biogenesis","27/3131","64/18986",0.421875,2.55819825934206,5.54872107560762,1.00920474415715e-06,0.00011574083297343,9.7458095566365e-05,"RPL7/GTF3A/NPM1/WDR12/NIP7/RPL35A/NOP2/BRIX1/TMA16/WDR74/RRP15/EIF6/RSL24D1/NSA2/RPL35/FTSJ3/MAK16/RPL5/BOP1/RPF2/MDN1/DDX18/LTO1/PPAN/SURF6/PES1/NOP53",27
"GO:0022604","regulation of cell morphogenesis","71/3131","248/18986",0.286290322580645,1.73602940418912,5.18469363750155,1.04250880762073e-06,0.000117386491738094,9.88438015876191e-05,"ATP10A/CDC42EP2/EPS8/EFNA5/GNA13/CAPRIN1/SEPTIN7/ALDOA/PRPF40A/EPHB2/PLXNA4/SH3D19/MKLN1/FMNL2/DHX36/CDC42EP3/PHIP/FERMT2/RAB21/PTK2/HPN/SRC/PARVB/WTIP/LRP8/WDPCP/MFSD2A/DBN1/SYT1/CDC42EP4/FGD6/GNA12/BAMBI/PDZD8/CDC42EP1/EEF2K/CUX1/ANKRD27/ARHGAP35/FGD4/DLG4/RNF157/TAOK2/FGD2/MYO9A/DIAPH1/BAIAP2/PRKN/CRK/FITM2/SPAG9/MYH10/PLXND1/PARP6/KANK1/CDKL5/PALM2AKAP2/NEDD4L/MARK2/RHOG/CD44/MYO10/FBXW8/SHROOM3/SYT17/DVL2/PARVA/DNMBP/DAG1/SH3KBP1/LPAR1",71
"GO:0007264","small GTPase-mediated signal transduction","122/3131","491/18986",0.24847250509165,1.50670679708402,5.05514968393109,1.07355892021078e-06,0.000117590840747447,9.90158710705387e-05,"RHOF/CDC42EP2/ARF6/LIPA/PLK2/RND3/RHEB/EPS8/RTN4/RHOB/CHN1/TAX1BP3/GNA13/PREX1/TGFB2/CHP1/G3BP2/MYO9B/FAM13A/ITGB1/VAV2/RAP1GAP2/BCAR3/NRP1/GABARAP/SQSTM1/EPHB2/SHTN1/YWHAQ/ITGA3/KSR2/ARHGDIA/FLCN/CCDC88A/RAPGEF1/SIPA1L3/NGEF/NOTCH2/CDC42EP3/RAPGEF6/CYRIB/GARNL3/RAB21/RIN2/SIAH2/SOS1/RAPGEF4/SRC/ARHGEF2/NKIRAS2/ARHGEF17/GIT1/ARHGAP1/CDC42EP4/RAP1B/PSD4/SIPA1/OGT/PLEKHG4B/ARHGEF1/RALGDS/GNA12/RERG/RASGRF1/MET/PLEKHG6/LRRK2/TNS3/NRAS/ARHGEF3/ARHGAP5/CDC42EP1/CYTH1/ABR/ARHGAP35/KALRN/ARHGAP26/FGD4/FARP2/STARD13/IGF1/GDI2/DENND3/TRIO/FGD2/MYO9A/ARHGEF28/CYTH2/CRK/RHOBTB2/PLEKHG3/STMN3/SWAP70/FNTA/PSD/AUTS2/KSR1/SIPA1L2/KANK1/RND1/F2RL1/SPATA13/ABCA1/RRAS/AKAP13/DOCK5/RHOG/RUFY1/PLCE1/RASA3/PLEKHG4/TGM2/DOCK1/DOK4/ARHGAP32/ARHGAP22/DNMBP/PLEKHG7/RGL1/LPAR1/PSD3/RASA4",122
"GO:0046112","nucleobase biosynthetic process","12/3131","17/18986",0.705882352941177,4.28038401563116,6.01299220473106,1.08229903481422e-06,0.000117590840747447,9.90158710705387e-05,"HPRT1/PPAT/GART/PAICS/PRPS1/APRT/ADA/CTPS1/CAD/GMPS/DHODH/UMPS",12
